Timestamp;CPU Core #1 Temp (°C);CPU Core #2 Temp (°C);CPU Core #3 Temp (°C);CPU Core #4 Temp (°C);CPU Package Temp (°C);CPU Package Power (W);CPU Cores Power (W);CPU Graphics Power (W);CPU Total Load (%);RAM Load (%);GPU Core Temp (°C);GPU Core Load (%);GPU Memory Load (%)
2025-06-09 20:25:12;47,0 °C;60,0 °C;47,0 °C;50,0 °C;58,0 °C;14,3 W;10,2 W;0,0 W;10,3 %;75,3 %;0,0 °C;0,0 %;2,4 %
2025-06-09 20:25:14;58,0 °C;57,0 °C;64,0 °C;65,0 °C;65,0 °C;31,9 W;26,7 W;0,1 W;21,5 %;76,0 %;0,0 °C;0,0 %;2,4 %
2025-06-09 20:25:16;51,0 °C;49,0 °C;60,0 °C;52,0 °C;69,0 °C;21,5 W;17,3 W;0,0 W;16,1 %;76,2 %;0,0 °C;0,0 %;2,4 %
2025-06-09 20:25:18;51,0 °C;51,0 °C;51,0 °C;51,0 °C;61,0 °C;24,0 W;19,6 W;0,1 W;18,6 %;77,0 %;52,0 °C;5,0 %;4,2 %
2025-06-09 20:25:20;52,0 °C;50,0 °C;52,0 °C;65,0 °C;66,0 °C;21,6 W;17,2 W;0,0 W;13,2 %;77,1 %;52,0 °C;0,0 %;4,2 %
2025-06-09 20:25:22;50,0 °C;58,0 °C;51,0 °C;73,0 °C;73,0 °C;29,9 W;24,9 W;0,0 W;22,0 %;77,6 %;53,0 °C;0,0 %;49,2 %
2025-06-09 20:25:24;50,0 °C;53,0 °C;50,0 °C;64,0 °C;93,0 °C;35,7 W;31,2 W;0,0 W;25,3 %;78,3 %;57,0 °C;100,0 %;49,2 %
2025-06-09 20:25:26;55,0 °C;55,0 °C;67,0 °C;51,0 °C;67,0 °C;16,4 W;11,5 W;0,0 W;11,9 %;76,7 %;58,0 °C;100,0 %;49,2 %
2025-06-09 20:25:28;50,0 °C;52,0 °C;56,0 °C;51,0 °C;56,0 °C;21,7 W;17,4 W;0,0 W;13,4 %;76,7 %;58,0 °C;100,0 %;49,2 %
2025-06-09 20:25:30;49,0 °C;48,0 °C;49,0 °C;50,0 °C;55,0 °C;11,6 W;7,0 W;0,0 W;7,7 %;76,7 %;59,0 °C;100,0 %;49,2 %
2025-06-09 20:25:32;51,0 °C;60,0 °C;52,0 °C;76,0 °C;76,0 °C;17,6 W;13,4 W;0,0 W;10,4 %;76,8 %;59,0 °C;100,0 %;49,2 %
2025-06-09 20:25:34;50,0 °C;53,0 °C;55,0 °C;54,0 °C;68,0 °C;19,9 W;15,5 W;0,0 W;14,4 %;76,8 %;60,0 °C;100,0 %;49,2 %
2025-06-09 20:25:36;50,0 °C;53,0 °C;52,0 °C;63,0 °C;77,0 °C;21,1 W;15,9 W;0,0 W;10,6 %;77,2 %;60,0 °C;100,0 %;49,2 %
2025-06-09 20:25:38;54,0 °C;57,0 °C;57,0 °C;55,0 °C;69,0 °C;19,7 W;15,0 W;0,0 W;12,9 %;77,1 %;61,0 °C;100,0 %;49,2 %
2025-06-09 20:25:40;56,0 °C;53,0 °C;69,0 °C;54,0 °C;71,0 °C;20,4 W;15,7 W;0,1 W;21,0 %;77,2 %;61,0 °C;100,0 %;49,2 %
2025-06-09 20:25:42;54,0 °C;54,0 °C;54,0 °C;55,0 °C;57,0 °C;11,3 W;6,7 W;0,0 W;5,2 %;77,4 %;61,0 °C;100,0 %;49,2 %
2025-06-09 20:25:44;58,0 °C;55,0 °C;75,0 °C;57,0 °C;65,0 °C;21,3 W;16,7 W;0,0 W;13,5 %;77,4 %;62,0 °C;100,0 %;49,2 %
2025-06-09 20:25:46;52,0 °C;53,0 °C;53,0 °C;54,0 °C;58,0 °C;16,1 W;11,3 W;0,0 W;9,9 %;77,4 %;62,0 °C;100,0 %;49,2 %
2025-06-09 20:25:48;56,0 °C;58,0 °C;57,0 °C;70,0 °C;70,0 °C;14,7 W;10,2 W;0,0 W;12,5 %;77,5 %;62,0 °C;100,0 %;49,2 %
2025-06-09 20:25:50;54,0 °C;64,0 °C;56,0 °C;79,0 °C;79,0 °C;22,2 W;17,7 W;0,0 W;15,7 %;77,5 %;63,0 °C;100,0 %;49,2 %
2025-06-09 20:25:52;54,0 °C;55,0 °C;53,0 °C;55,0 °C;59,0 °C;8,2 W;3,3 W;0,1 W;4,6 %;77,5 %;63,0 °C;100,0 %;49,2 %
2025-06-09 20:25:54;58,0 °C;58,0 °C;74,0 °C;57,0 °C;74,0 °C;21,1 W;16,7 W;0,0 W;12,7 %;77,5 %;63,0 °C;100,0 %;49,2 %
2025-06-09 20:25:56;56,0 °C;55,0 °C;61,0 °C;57,0 °C;60,0 °C;19,0 W;14,1 W;0,0 W;12,9 %;77,3 %;63,0 °C;100,0 %;49,2 %
2025-06-09 20:25:58;54,0 °C;55,0 °C;54,0 °C;56,0 °C;60,0 °C;14,3 W;9,2 W;0,0 W;11,3 %;76,9 %;64,0 °C;100,0 %;49,2 %
2025-06-09 20:26:00;55,0 °C;56,0 °C;62,0 °C;57,0 °C;75,0 °C;21,0 W;16,0 W;0,0 W;15,3 %;76,3 %;64,0 °C;100,0 %;49,2 %
2025-06-09 20:26:02;55,0 °C;65,0 °C;56,0 °C;81,0 °C;81,0 °C;22,1 W;17,2 W;0,0 W;13,3 %;75,7 %;64,0 °C;100,0 %;49,2 %
2025-06-09 20:26:04;55,0 °C;55,0 °C;56,0 °C;55,0 °C;61,0 °C;9,6 W;4,9 W;0,0 W;7,6 %;75,1 %;64,0 °C;100,0 %;49,2 %
2025-06-09 20:26:06;59,0 °C;59,0 °C;67,0 °C;74,0 °C;74,0 °C;22,1 W;17,4 W;0,0 W;11,6 %;74,5 %;65,0 °C;100,0 %;49,2 %
2025-06-09 20:26:08;57,0 °C;57,0 °C;56,0 °C;56,0 °C;62,0 °C;14,6 W;9,9 W;0,0 W;11,5 %;73,8 %;65,0 °C;100,0 %;49,2 %
2025-06-09 20:26:10;55,0 °C;63,0 °C;57,0 °C;69,0 °C;69,0 °C;15,1 W;10,3 W;0,0 W;8,3 %;73,5 %;65,0 °C;100,0 %;49,2 %
2025-06-09 20:26:12;57,0 °C;59,0 °C;57,0 °C;66,0 °C;82,0 °C;19,8 W;15,0 W;0,0 W;12,3 %;73,5 %;65,0 °C;100,0 %;49,2 %
2025-06-09 20:26:14;56,0 °C;57,0 °C;56,0 °C;57,0 °C;62,0 °C;9,4 W;4,5 W;0,1 W;5,1 %;73,5 %;65,0 °C;100,0 %;49,2 %
2025-06-09 20:26:16;61,0 °C;61,0 °C;76,0 °C;58,0 °C;76,0 °C;20,1 W;15,5 W;0,0 W;10,8 %;73,5 %;65,0 °C;100,0 %;49,2 %
2025-06-09 20:26:18;58,0 °C;60,0 °C;60,0 °C;67,0 °C;89,0 °C;19,2 W;14,7 W;0,0 W;13,1 %;73,5 %;66,0 °C;100,0 %;49,2 %
2025-06-09 20:26:20;58,0 °C;58,0 °C;57,0 °C;58,0 °C;62,0 °C;14,2 W;8,9 W;0,0 W;9,8 %;73,7 %;66,0 °C;100,0 %;49,2 %
2025-06-09 20:26:22;58,0 °C;63,0 °C;58,0 °C;66,0 °C;81,0 °C;20,7 W;16,1 W;0,0 W;10,4 %;73,8 %;66,0 °C;100,0 %;49,2 %
2025-06-09 20:26:24;58,0 °C;60,0 °C;59,0 °C;58,0 °C;63,0 °C;19,2 W;14,5 W;0,0 W;10,7 %;73,8 %;66,0 °C;100,0 %;49,2 %
2025-06-09 20:26:26;56,0 °C;59,0 °C;58,0 °C;64,0 °C;84,0 °C;10,9 W;6,1 W;0,0 W;6,0 %;73,8 %;66,0 °C;100,0 %;49,2 %
2025-06-09 20:26:28;61,0 °C;60,0 °C;79,0 °C;58,0 °C;80,0 °C;21,1 W;16,4 W;0,0 W;12,6 %;73,8 %;66,0 °C;100,0 %;49,2 %
2025-06-09 20:26:30;56,0 °C;58,0 °C;57,0 °C;57,0 °C;64,0 °C;13,7 W;8,8 W;0,0 W;7,7 %;73,7 %;66,0 °C;100,0 %;49,2 %
2025-06-09 20:26:32;59,0 °C;60,0 °C;63,0 °C;59,0 °C;75,0 °C;17,4 W;12,8 W;0,0 W;9,5 %;73,8 %;66,0 °C;100,0 %;49,2 %
2025-06-09 20:26:34;63,0 °C;60,0 °C;78,0 °C;59,0 °C;78,0 °C;20,4 W;15,5 W;0,0 W;14,1 %;73,8 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:36;58,0 °C;60,0 °C;59,0 °C;60,0 °C;64,0 °C;9,3 W;4,2 W;0,1 W;5,8 %;73,8 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:38;58,0 °C;60,0 °C;60,0 °C;66,0 °C;85,0 °C;21,2 W;16,2 W;0,0 W;13,7 %;73,8 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:40;76,0 °C;60,0 °C;69,0 °C;61,0 °C;83,0 °C;24,6 W;19,7 W;0,0 W;14,4 %;74,2 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:42;58,0 °C;58,0 °C;59,0 °C;58,0 °C;64,0 °C;8,2 W;3,2 W;0,0 W;8,2 %;74,0 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:44;58,0 °C;65,0 °C;61,0 °C;80,0 °C;80,0 °C;20,7 W;16,3 W;0,0 W;10,7 %;74,0 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:46;59,0 °C;60,0 °C;60,0 °C;58,0 °C;63,0 °C;19,6 W;14,9 W;0,0 W;12,8 %;74,0 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:48;61,0 °C;60,0 °C;78,0 °C;59,0 °C;78,0 °C;10,8 W;6,0 W;0,0 W;9,4 %;74,0 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:50;60,0 °C;61,0 °C;62,0 °C;67,0 °C;84,0 °C;21,6 W;16,6 W;0,0 W;12,6 %;74,0 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:26:52;58,0 °C;58,0 °C;59,0 °C;58,0 °C;63,0 °C;11,2 W;6,2 W;0,1 W;9,0 %;74,0 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:26:54;64,0 °C;64,0 °C;81,0 °C;62,0 °C;81,0 °C;19,3 W;14,7 W;0,0 W;9,1 %;74,0 %;67,0 °C;100,0 %;49,2 %
2025-06-09 20:26:56;62,0 °C;62,0 °C;63,0 °C;62,0 °C;67,0 °C;20,7 W;15,8 W;0,0 W;10,6 %;74,1 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:26:58;59,0 °C;60,0 °C;60,0 °C;58,0 °C;63,0 °C;8,7 W;3,7 W;0,1 W;4,8 %;74,1 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:00;68,0 °C;67,0 °C;63,0 °C;80,0 °C;80,0 °C;24,3 W;19,5 W;0,0 W;14,9 %;74,1 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:02;67,0 °C;64,0 °C;86,0 °C;64,0 °C;86,0 °C;24,1 W;19,6 W;0,0 W;12,7 %;74,5 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:04;60,0 °C;60,0 °C;60,0 °C;59,0 °C;65,0 °C;8,2 W;3,3 W;0,1 W;8,1 %;74,3 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:06;65,0 °C;60,0 °C;80,0 °C;61,0 °C;80,0 °C;20,7 W;15,9 W;0,0 W;11,9 %;74,4 %;68,0 °C;98,0 %;49,2 %
2025-06-09 20:27:08;60,0 °C;60,0 °C;61,0 °C;60,0 °C;65,0 °C;16,5 W;11,3 W;0,0 W;15,8 %;74,4 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:10;66,0 °C;67,0 °C;64,0 °C;67,0 °C;75,0 °C;15,9 W;10,9 W;0,1 W;11,1 %;74,4 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:12;65,0 °C;64,0 °C;71,0 °C;63,0 °C;71,0 °C;21,5 W;16,8 W;0,0 W;11,5 %;74,4 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:14;59,0 °C;62,0 °C;60,0 °C;61,0 °C;65,0 °C;8,4 W;3,5 W;0,1 W;10,2 %;74,4 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:16;60,0 °C;62,0 °C;62,0 °C;64,0 °C;70,0 °C;19,7 W;15,0 W;0,0 W;11,3 %;74,4 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:18;63,0 °C;67,0 °C;64,0 °C;84,0 °C;84,0 °C;20,7 W;15,9 W;0,0 W;11,0 %;74,4 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:20;60,0 °C;62,0 °C;60,0 °C;61,0 °C;65,0 °C;11,1 W;6,1 W;0,0 W;5,3 %;74,5 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:22;66,0 °C;62,0 °C;81,0 °C;62,0 °C;81,0 °C;20,2 W;15,5 W;0,0 W;10,8 %;74,5 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:24;60,0 °C;62,0 °C;69,0 °C;63,0 °C;88,0 °C;24,1 W;19,1 W;0,0 W;17,6 %;74,9 %;69,0 °C;99,0 %;49,2 %
2025-06-09 20:27:26;60,0 °C;61,0 °C;60,0 °C;59,0 °C;65,0 °C;9,3 W;4,2 W;0,0 W;7,0 %;74,7 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:28;66,0 °C;62,0 °C;81,0 °C;62,0 °C;76,0 °C;19,4 W;14,8 W;0,0 W;12,9 %;74,7 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:30;60,0 °C;63,0 °C;60,0 °C;63,0 °C;66,0 °C;13,9 W;8,7 W;0,1 W;8,6 %;74,7 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:32;60,0 °C;70,0 °C;60,0 °C;87,0 °C;87,0 °C;17,5 W;12,7 W;0,0 W;8,6 %;74,7 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:34;60,0 °C;68,0 °C;63,0 °C;65,0 °C;70,0 °C;18,8 W;14,0 W;0,0 W;13,4 %;74,7 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:36;60,0 °C;61,0 °C;60,0 °C;60,0 °C;66,0 °C;9,0 W;3,9 W;0,1 W;4,3 %;74,8 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:38;59,0 °C;61,0 °C;62,0 °C;68,0 °C;89,0 °C;20,4 W;15,9 W;0,0 W;10,6 %;74,8 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:40;74,0 °C;83,0 °C;65,0 °C;66,0 °C;83,0 °C;23,1 W;18,2 W;0,0 W;13,4 %;74,8 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:42;60,0 °C;60,0 °C;60,0 °C;59,0 °C;66,0 °C;9,0 W;4,0 W;0,1 W;5,7 %;74,8 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:44;64,0 °C;61,0 °C;81,0 °C;61,0 °C;81,0 °C;21,2 W;16,5 W;0,0 W;12,0 %;74,8 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:46;60,0 °C;65,0 °C;65,0 °C;63,0 °C;81,0 °C;23,5 W;18,5 W;0,0 W;14,0 %;75,2 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:48;62,0 °C;75,0 °C;62,0 °C;69,0 °C;75,0 °C;13,5 W;8,7 W;0,0 W;9,9 %;75,1 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:50;60,0 °C;67,0 °C;62,0 °C;83,0 °C;83,0 °C;25,5 W;20,3 W;0,0 W;17,1 %;75,0 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:52;60,0 °C;61,0 °C;60,0 °C;59,0 °C;65,0 °C;10,8 W;5,9 W;0,0 W;7,3 %;75,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:27:54;69,0 °C;61,0 °C;69,0 °C;61,0 °C;69,0 °C;17,6 W;12,8 W;0,0 W;15,4 %;75,1 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:56;61,0 °C;65,0 °C;65,0 °C;63,0 °C;80,0 °C;21,3 W;16,6 W;0,0 W;13,7 %;75,1 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:27:58;60,0 °C;61,0 °C;59,0 °C;59,0 °C;65,0 °C;9,1 W;4,3 W;0,0 W;7,6 %;75,1 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:00;60,0 °C;61,0 °C;62,0 °C;64,0 °C;83,0 °C;18,6 W;13,8 W;0,0 W;12,0 %;75,1 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:02;60,0 °C;64,0 °C;62,0 °C;63,0 °C;74,0 °C;21,2 W;16,7 W;0,0 W;11,9 %;75,2 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:04;60,0 °C;61,0 °C;59,0 °C;60,0 °C;65,0 °C;8,9 W;3,9 W;0,1 W;7,4 %;75,2 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:06;60,0 °C;65,0 °C;62,0 °C;68,0 °C;88,0 °C;21,9 W;17,0 W;0,0 W;12,9 %;75,4 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:08;60,0 °C;62,0 °C;61,0 °C;61,0 °C;65,0 °C;20,4 W;15,3 W;0,0 W;15,0 %;75,6 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:10;59,0 °C;66,0 °C;62,0 °C;81,0 °C;81,0 °C;13,0 W;8,0 W;0,1 W;9,0 %;75,6 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:12;65,0 °C;62,0 °C;80,0 °C;62,0 °C;80,0 °C;20,0 W;15,3 W;0,0 W;12,0 %;75,7 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:15;59,0 °C;61,0 °C;60,0 °C;60,0 °C;64,0 °C;9,3 W;4,5 W;0,0 W;8,5 %;75,7 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:17;60,0 °C;62,0 °C;62,0 °C;64,0 °C;67,0 °C;18,8 W;14,1 W;0,0 W;10,4 %;75,7 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:19;60,0 °C;62,0 °C;63,0 °C;62,0 °C;79,0 °C;21,3 W;16,5 W;0,0 W;11,3 %;75,7 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:21;63,0 °C;64,0 °C;60,0 °C;60,0 °C;65,0 °C;8,7 W;3,7 W;0,0 W;6,9 %;75,7 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:23;61,0 °C;65,0 °C;62,0 °C;79,0 °C;79,0 °C;20,3 W;15,6 W;0,0 W;13,6 %;75,7 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:25;64,0 °C;66,0 °C;63,0 °C;83,0 °C;83,0 °C;20,8 W;16,1 W;0,0 W;12,7 %;75,8 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:27;59,0 °C;60,0 °C;61,0 °C;59,0 °C;66,0 °C;10,4 W;5,4 W;0,0 W;5,6 %;75,8 %;68,0 °C;99,0 %;49,2 %
2025-06-09 20:28:29;60,0 °C;67,0 °C;62,0 °C;73,0 °C;96,0 °C;25,0 W;20,3 W;0,0 W;17,1 %;76,2 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:31;59,0 °C;61,0 °C;60,0 °C;60,0 °C;66,0 °C;15,3 W;10,5 W;0,0 W;10,3 %;76,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:33;63,0 °C;62,0 °C;80,0 °C;61,0 °C;79,0 °C;14,5 W;9,6 W;0,0 W;9,8 %;76,1 %;69,0 °C;99,0 %;49,2 %
2025-06-09 20:28:35;63,0 °C;64,0 °C;65,0 °C;62,0 °C;80,0 °C;21,8 W;17,1 W;0,0 W;15,5 %;76,1 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:37;59,0 °C;61,0 °C;61,0 °C;61,0 °C;66,0 °C;9,0 W;3,9 W;0,1 W;5,6 %;76,2 %;69,0 °C;96,0 %;49,2 %
2025-06-09 20:28:39;60,0 °C;67,0 °C;60,0 °C;83,0 °C;83,0 °C;21,0 W;16,2 W;0,0 W;11,3 %;76,2 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:41;65,0 °C;67,0 °C;82,0 °C;63,0 °C;82,0 °C;22,4 W;17,8 W;0,0 W;11,8 %;76,2 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:43;60,0 °C;62,0 °C;60,0 °C;62,0 °C;65,0 °C;8,7 W;3,5 W;0,1 W;5,6 %;76,2 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:45;65,0 °C;68,0 °C;62,0 °C;83,0 °C;83,0 °C;19,1 W;14,4 W;0,0 W;11,6 %;76,2 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:47;60,0 °C;62,0 °C;60,0 °C;61,0 °C;66,0 °C;17,4 W;12,6 W;0,0 W;11,1 %;76,2 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:49;63,0 °C;64,0 °C;60,0 °C;77,0 °C;77,0 °C;11,4 W;6,5 W;0,1 W;10,6 %;76,9 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:51;65,0 °C;77,0 °C;62,0 °C;92,0 °C;92,0 °C;30,8 W;25,8 W;0,0 W;24,1 %;77,3 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:53;60,0 °C;61,0 °C;60,0 °C;60,0 °C;66,0 °C;13,2 W;8,3 W;0,0 W;8,5 %;77,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:55;59,0 °C;67,0 °C;61,0 °C;81,0 °C;81,0 °C;13,4 W;8,5 W;0,1 W;11,4 %;77,0 %;68,0 °C;100,0 %;49,2 %
2025-06-09 20:28:57;69,0 °C;62,0 °C;82,0 °C;63,0 °C;81,0 °C;21,3 W;16,6 W;0,0 W;13,4 %;77,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:28:59;60,0 °C;62,0 °C;61,0 °C;62,0 °C;66,0 °C;11,2 W;6,2 W;0,0 W;9,4 %;77,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:29:01;67,0 °C;64,0 °C;80,0 °C;65,0 °C;80,0 °C;21,2 W;16,4 W;0,0 W;15,2 %;77,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:29:03;63,0 °C;64,0 °C;64,0 °C;72,0 °C;72,0 °C;23,0 W;18,1 W;0,0 W;12,5 %;77,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:29:05;63,0 °C;65,0 °C;62,0 °C;62,0 °C;65,0 °C;14,8 W;9,2 W;0,2 W;5,9 %;77,0 %;69,0 °C;97,0 %;49,2 %
2025-06-09 20:29:07;66,0 °C;64,0 °C;65,0 °C;63,0 °C;81,0 °C;22,3 W;17,4 W;0,0 W;12,8 %;77,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:29:09;69,0 °C;76,0 °C;66,0 °C;67,0 °C;75,0 °C;25,9 W;19,6 W;0,8 W;23,1 %;77,0 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:29:11;69,0 °C;64,0 °C;86,0 °C;66,0 °C;86,0 °C;17,3 W;12,0 W;0,2 W;8,9 %;77,3 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:29:13;64,0 °C;69,0 °C;76,0 °C;70,0 °C;76,0 °C;24,4 W;19,2 W;0,0 W;17,4 %;77,3 %;69,0 °C;100,0 %;49,2 %
2025-06-09 20:29:15;63,0 °C;65,0 °C;62,0 °C;63,0 °C;66,0 °C;15,2 W;10,3 W;0,1 W;5,6 %;77,3 %;70,0 °C;98,0 %;49,2 %
2025-06-09 20:29:17;69,0 °C;66,0 °C;83,0 °C;65,0 °C;83,0 °C;28,4 W;22,4 W;0,3 W;17,5 %;77,7 %;70,0 °C;98,0 %;49,2 %
2025-06-09 20:29:19;63,0 °C;71,0 °C;62,0 °C;84,0 °C;85,0 °C;21,5 W;16,6 W;0,0 W;13,0 %;77,1 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:21;63,0 °C;63,0 °C;62,0 °C;63,0 °C;66,0 °C;20,8 W;14,6 W;0,5 W;12,5 %;77,1 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:23;65,0 °C;64,0 °C;67,0 °C;63,0 °C;67,0 °C;24,9 W;19,1 W;0,4 W;17,2 %;77,1 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:25;65,0 °C;66,0 °C;78,0 °C;65,0 °C;78,0 °C;23,3 W;18,5 W;0,0 W;11,9 %;77,0 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:27;61,0 °C;63,0 °C;61,0 °C;62,0 °C;66,0 °C;11,9 W;6,9 W;0,0 W;3,5 %;77,0 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:29;63,0 °C;65,0 °C;66,0 °C;63,0 °C;81,0 °C;21,6 W;16,8 W;0,0 W;15,5 %;77,0 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:31;63,0 °C;63,0 °C;63,0 °C;63,0 °C;67,0 °C;18,1 W;13,2 W;0,1 W;10,9 %;76,9 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:33;63,0 °C;72,0 °C;63,0 °C;92,0 °C;92,0 °C;24,3 W;19,0 W;0,0 W;13,8 %;77,3 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:35;65,0 °C;68,0 °C;67,0 °C;67,0 °C;78,0 °C;23,4 W;17,9 W;0,2 W;15,5 %;77,1 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:37;63,0 °C;66,0 °C;62,0 °C;64,0 °C;67,0 °C;18,3 W;12,5 W;0,4 W;10,9 %;77,7 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:39;65,0 °C;70,0 °C;64,0 °C;83,0 °C;83,0 °C;21,8 W;16,3 W;0,3 W;11,9 %;78,0 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:41;64,0 °C;66,0 °C;64,0 °C;68,0 °C;86,0 °C;25,7 W;20,1 W;0,3 W;19,0 %;78,0 %;70,0 °C;99,0 %;49,2 %
2025-06-09 20:29:43;64,0 °C;66,0 °C;65,0 °C;66,0 °C;66,0 °C;11,8 W;6,5 W;0,1 W;7,0 %;78,0 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:45;61,0 °C;65,0 °C;64,0 °C;66,0 °C;75,0 °C;21,3 W;16,4 W;0,0 W;15,3 %;78,1 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:47;62,0 °C;69,0 °C;63,0 °C;84,0 °C;84,0 °C;22,7 W;17,6 W;0,0 W;13,0 %;78,1 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:49;63,0 °C;61,0 °C;62,0 °C;62,0 °C;66,0 °C;10,8 W;5,9 W;0,0 W;10,9 %;78,0 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:51;69,0 °C;67,0 °C;81,0 °C;67,0 °C;81,0 °C;20,6 W;15,7 W;0,0 W;18,4 %;78,0 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:53;63,0 °C;65,0 °C;65,0 °C;64,0 °C;69,0 °C;17,8 W;12,7 W;0,1 W;7,9 %;78,0 %;70,0 °C;100,0 %;49,2 %
2025-06-09 20:29:55;66,0 °C;65,0 °C;80,0 °C;63,0 °C;80,0 °C;19,3 W;14,2 W;0,0 W;12,1 %;78,3 %;70,0 °C;100,0 %;49,2 %
