Timestamp,Voltage (V),Voltage Adjusted (V),Current (A),Power (W),Relative Time (s),Mode,Attack Type,Attack,Host,Measurement,Run
02:56:39.237,2.46,0.04,0.42,2.09,698.449,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:40.245,2.47,0.06,0.56,2.82,699.457,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:41.244,2.48,0.06,0.61,3.06,700.456,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:42.256,2.47,0.06,0.56,2.82,701.468,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:43.262,2.47,0.06,0.56,2.82,702.474,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:44.233,2.46,0.05,0.47,2.33,703.445,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:45.237,2.47,0.05,0.51,2.57,704.449,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:46.241,2.47,0.06,0.56,2.82,705.453,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:47.250,2.48,0.06,0.61,3.06,706.462,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:48.250,2.46,0.04,0.42,2.09,707.462,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:49.254,2.47,0.05,0.51,2.57,708.466,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:50.261,2.46,0.04,0.42,2.09,709.473,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:51.263,2.48,0.07,0.66,3.31,710.475,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:52.235,2.48,0.06,0.61,3.06,711.447,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:53.249,2.47,0.05,0.51,2.57,712.461,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:54.255,2.48,0.06,0.61,3.06,713.467,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:55.252,2.46,0.04,0.42,2.09,714.464,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:56.259,2.47,0.05,0.51,2.57,715.471,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:57.267,2.49,0.07,0.71,3.55,716.479,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:58.240,2.47,0.06,0.56,2.82,717.452,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:59.241,2.46,0.05,0.47,2.33,718.453,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:00.252,2.48,0.06,0.61,3.06,719.464,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:01.257,2.46,0.05,0.47,2.33,720.469,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:02.262,2.48,0.06,0.61,3.06,721.474,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:03.265,2.46,0.04,0.42,2.09,722.477,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:04.242,2.47,0.06,0.56,2.82,723.454,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:05.250,2.48,0.06,0.61,3.06,724.462,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:06.253,2.47,0.06,0.56,2.82,725.465,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:07.259,2.48,0.06,0.61,3.06,726.471,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:08.264,2.47,0.05,0.51,2.57,727.476,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:09.278,2.45,0.04,0.37,1.84,728.49,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:10.248,2.46,0.05,0.47,2.33,729.46,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:11.251,2.47,0.05,0.51,2.57,730.463,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:12.257,2.46,0.05,0.47,2.33,731.469,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:13.268,2.47,0.05,0.51,2.57,732.48,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:14.273,2.47,0.06,0.56,2.82,733.485,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:15.281,2.47,0.05,0.51,2.57,734.493,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:16.256,2.47,0.05,0.51,2.57,735.468,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:17.258,2.47,0.05,0.51,2.57,736.47,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:18.273,2.47,0.05,0.51,2.57,737.485,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:19.272,2.47,0.06,0.56,2.82,738.484,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:20.275,2.47,0.05,0.51,2.57,739.487,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:21.276,2.46,0.05,0.47,2.33,740.488,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:22.283,2.48,0.07,0.66,3.31,741.495,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:23.281,2.46,0.05,0.47,2.33,742.493,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:24.256,2.48,0.06,0.61,3.06,743.468,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:25.266,2.48,0.06,0.61,3.06,744.478,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:26.280,2.47,0.06,0.56,2.82,745.492,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:27.257,2.47,0.05,0.51,2.57,746.469,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:28.267,2.48,0.06,0.61,3.06,747.479,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:29.273,2.47,0.05,0.51,2.57,748.485,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:30.279,2.47,0.06,0.56,2.82,749.491,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:31.284,2.47,0.06,0.56,2.82,750.496,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:32.262,2.49,0.07,0.71,3.55,751.474,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:33.266,2.46,0.04,0.42,2.09,752.478,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:34.264,2.46,0.05,0.47,2.33,753.476,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:35.269,2.46,0.04,0.42,2.09,754.481,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:36.271,2.46,0.05,0.47,2.33,755.483,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:37.267,2.48,0.06,0.61,3.06,756.479,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:38.278,2.47,0.06,0.56,2.82,757.49,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:39.283,2.46,0.05,0.47,2.33,758.495,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:40.287,2.46,0.04,0.42,2.09,759.499,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:41.268,2.47,0.06,0.56,2.82,760.48,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:42.275,2.48,0.06,0.61,3.06,761.487,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:43.289,2.47,0.06,0.56,2.82,762.501,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:44.294,2.47,0.06,0.56,2.82,763.506,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:45.301,2.47,0.05,0.51,2.57,764.513,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:46.270,2.47,0.06,0.56,2.82,765.482,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:47.276,2.51,0.09,0.91,4.53,766.488,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:48.278,2.46,0.04,0.42,2.09,767.49,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:49.282,2.47,0.05,0.51,2.57,768.494,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:50.285,2.47,0.05,0.51,2.57,769.497,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:51.286,2.46,0.04,0.42,2.09,770.498,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:52.282,2.45,0.04,0.37,1.84,771.494,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:53.282,2.49,0.07,0.71,3.55,772.494,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:54.283,2.46,0.05,0.47,2.33,773.495,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:55.287,2.47,0.05,0.51,2.57,774.499,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:56.302,2.46,0.05,0.47,2.33,775.514,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:57.309,2.45,0.04,0.37,1.84,776.521,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:58.283,2.46,0.05,0.47,2.33,777.495,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:57:59.292,2.47,0.05,0.51,2.57,778.504,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:00.303,2.47,0.05,0.51,2.57,779.515,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:01.307,2.45,0.04,0.37,1.84,780.519,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:02.313,2.47,0.05,0.51,2.57,781.525,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:03.284,2.46,0.05,0.47,2.33,782.496,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:04.292,2.46,0.04,0.42,2.09,783.504,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:05.297,2.46,0.05,0.47,2.33,784.509,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:06.296,2.47,0.05,0.51,2.57,785.508,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:07.305,2.46,0.05,0.47,2.33,786.517,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:08.304,2.47,0.06,0.56,2.82,787.516,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:09.311,2.47,0.05,0.51,2.57,788.523,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:10.315,2.47,0.05,0.51,2.57,789.527,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:11.319,2.47,0.05,0.51,2.57,790.531,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:12.294,2.46,0.05,0.47,2.33,791.506,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:13.294,2.46,0.05,0.47,2.33,792.506,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:14.305,2.47,0.06,0.56,2.82,793.517,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:15.299,2.47,0.05,0.51,2.57,794.511,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:16.307,2.46,0.04,0.42,2.09,795.519,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:17.308,2.46,0.05,0.47,2.33,796.52,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:18.307,2.46,0.05,0.47,2.33,797.519,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:19.311,2.47,0.05,0.51,2.57,798.523,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:20.318,2.46,0.04,0.42,2.09,799.53,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:21.294,2.47,0.05,0.51,2.57,800.506,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:22.301,2.47,0.05,0.51,2.57,801.513,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:23.312,2.47,0.05,0.51,2.57,802.524,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:24.325,2.45,0.04,0.37,1.84,803.537,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:25.298,2.46,0.04,0.42,2.09,804.51,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:26.301,2.46,0.05,0.47,2.33,805.513,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:27.308,2.46,0.05,0.47,2.33,806.52,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:28.314,2.46,0.04,0.42,2.09,807.526,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:29.317,2.46,0.05,0.47,2.33,808.529,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:30.320,2.46,0.05,0.47,2.33,809.532,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:31.322,2.46,0.05,0.47,2.33,810.534,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:32.300,2.45,0.03,0.32,1.6,811.512,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:33.313,2.46,0.05,0.47,2.33,812.525,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:34.318,2.47,0.05,0.51,2.57,813.53,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:35.323,2.47,0.05,0.51,2.57,814.535,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:36.328,2.46,0.04,0.42,2.09,815.54,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:37.324,2.47,0.05,0.51,2.57,816.536,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:38.333,2.46,0.05,0.47,2.33,817.545,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:39.335,2.48,0.07,0.66,3.31,818.547,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:40.307,2.45,0.04,0.37,1.84,819.519,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:41.307,2.45,0.04,0.37,1.84,820.519,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:42.324,2.46,0.04,0.42,2.09,821.536,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:43.328,2.47,0.06,0.56,2.82,822.54,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:44.336,2.45,0.04,0.37,1.84,823.548,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:45.314,2.46,0.04,0.42,2.09,824.526,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:46.316,2.46,0.04,0.42,2.09,825.528,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:47.330,2.46,0.04,0.42,2.09,826.542,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:48.329,2.46,0.04,0.42,2.09,827.541,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:49.336,2.48,0.06,0.61,3.06,828.548,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:50.342,2.46,0.04,0.42,2.09,829.554,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:51.337,2.46,0.04,0.42,2.09,830.549,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:52.344,2.46,0.04,0.42,2.09,831.556,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:53.348,2.46,0.04,0.42,2.09,832.56,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:54.322,2.46,0.05,0.47,2.33,833.534,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:55.324,2.45,0.04,0.37,1.84,834.536,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:56.328,2.45,0.04,0.37,1.84,835.54,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:57.335,2.45,0.03,0.32,1.6,836.547,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:58.341,2.46,0.04,0.42,2.09,837.553,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:58:59.339,2.48,0.06,0.61,3.06,838.551,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:00.341,2.45,0.03,0.32,1.6,839.553,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:01.345,2.47,0.05,0.51,2.57,840.557,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:02.320,2.45,0.04,0.37,1.84,841.532,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:03.327,2.45,0.03,0.32,1.6,842.539,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:04.337,2.47,0.06,0.56,2.82,843.549,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:05.350,2.45,0.04,0.37,1.84,844.562,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:06.327,2.45,0.04,0.37,1.84,845.539,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:07.329,2.46,0.04,0.42,2.09,846.541,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:08.335,2.45,0.04,0.37,1.84,847.547,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:09.337,2.48,0.07,0.66,3.31,848.549,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:10.347,2.45,0.04,0.37,1.84,849.559,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:11.349,2.45,0.04,0.37,1.84,850.561,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:12.358,2.45,0.04,0.37,1.84,851.57,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:13.328,2.45,0.03,0.32,1.6,852.54,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:14.333,2.45,0.03,0.32,1.6,853.545,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:15.338,2.45,0.03,0.32,1.6,854.55,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:16.341,2.45,0.04,0.37,1.84,855.553,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:17.348,2.45,0.04,0.37,1.84,856.56,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:18.356,2.45,0.04,0.37,1.84,857.568,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:19.331,2.45,0.04,0.37,1.84,858.543,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:20.332,2.45,0.03,0.32,1.6,859.544,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:21.335,2.45,0.03,0.32,1.6,860.547,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:22.336,2.44,0.03,0.27,1.35,861.548,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:23.340,2.45,0.04,0.37,1.84,862.552,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:24.347,2.43,0.02,0.17,0.86,863.559,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:25.357,2.45,0.03,0.32,1.6,864.569,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:26.365,2.46,0.04,0.42,2.09,865.577,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:27.370,2.46,0.04,0.42,2.09,866.582,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:28.346,2.45,0.04,0.37,1.84,867.558,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:29.355,2.46,0.04,0.42,2.09,868.567,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:30.363,2.45,0.03,0.32,1.6,869.575,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:31.366,2.46,0.05,0.47,2.33,870.578,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:32.367,2.45,0.04,0.37,1.84,871.579,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:33.347,2.45,0.04,0.37,1.84,872.559,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:59:34.350,2.46,0.04,0.42,2.09,873.562,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
