Timestamp,Relative Time (s),CPU Usage (%),Memory Usage (%),Disk Read (Mo/s),Disk Write (Mo/s),Network (Ko/s),CPU Temperature (°C),Encrypted Files,Encrypted Disk Usage (%),Encrypted Files Size (Mo),Encryption Speed (o/s),Mode,Attack Type,Attack,Host,Measurement,Run
19:57:09.790,92.79,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:10.850,93.85,0.5,20.2,0.0,0.0,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:11.910,94.91,0.0,20.2,0.0,0.07,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:12.960,95.96,0.0,20.2,0.0,0.0,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:14.020,97.02,0.0,20.2,0.0,0.02,0.0,56.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:15.070,98.07,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:16.130,99.13,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:17.190,100.19,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:18.240,101.24,0.5,20.2,0.0,0.13,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:19.300,102.3,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:20.350,103.35,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:21.410,104.41,0.0,20.2,0.0,0.0,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:22.470,105.47,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:23.520,106.52,0.0,20.2,0.0,0.1,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:24.580,107.58,1.0,20.2,0.0,0.03,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:25.630,108.63,0.5,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:26.690,109.69,0.0,20.2,0.0,0.0,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:27.740,110.74,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:28.800,111.8,0.5,20.2,0.0,0.11,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:29.860,112.86,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:30.920,113.92,0.0,20.2,0.0,0.04,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:31.970,114.97,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:33.030,116.03,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
